High,Low,Open,Close,Volatility,Returns,Date
29387.818359375,28241.21875,29084.478515625,28436.318359375,,,1654905600
30245.80859375,28978.146484375,30110.330078125,29083.8046875,,0.02251433565310142,1654819200
30609.310546875,30020.265625,30215.279296875,30111.998046875,,0.03474221923780015,1654732800
31253.69140625,29944.404296875,31151.48046875,30214.35546875,,0.003393459545794895,1654646400
31489.68359375,29311.68359375,31371.7421875,31155.478515625,,0.030672946983430722,1654560000
31693.291015625,29894.1875,29910.283203125,31370.671875,,0.006883334658869907,1654473600
30117.744140625,29574.44921875,29835.1171875,29906.662109375,,-0.04779217112896647,1654387200
29930.564453125,29500.005859375,29706.138671875,29832.9140625,,-0.0024689858570859447,1654300800
30633.03515625,29375.689453125,30467.806640625,29704.390625,,-0.004317415368904604,1654214400
30604.734375,29652.705078125,29794.890625,30467.48828125,,0.025365289710191682,1654128000
31957.28515625,29501.587890625,31792.5546875,29799.080078125,,-0.02218263391098443,1654041600
32249.86328125,31286.154296875,31723.865234375,31792.310546875,,0.06474693067083533,1653955200
31949.630859375,29303.572265625,29443.365234375,31726.390625,0.4629549712062318,-0.0020756074770069155,1653868800
29498.009765625,28841.107421875,29019.8671875,29445.95703125,0.5939456625010917,-0.07459222816391968,1653782400
28814.900390625,28554.56640625,28622.625,28814.900390625,0.5765957949540691,-0.021663990178958616,1653696000
29346.943359375,28326.61328125,29251.140625,28627.57421875,0.5756029237349645,-0.006522241153916198,1653609600
29834.16015625,28261.90625,29564.77734375,29267.224609375,0.5648410467195982,0.022097889022563766,1653523200
30157.78515625,29384.94921875,29653.134765625,29562.361328125,0.5665681344992203,0.010033699544872104,1653436800
29774.35546875,28786.58984375,29101.125,29655.5859375,0.524875115797805,0.0031485281301597092,1653350400
30590.5859375,28975.560546875,30309.396484375,29098.91015625,0.5315371081462152,-0.018949781767069213,1653264000
30425.861328125,29275.18359375,29432.47265625,30323.72265625,0.5669384573031772,0.04122961033666703,1653177600
29588.869140625,29027.39453125,29199.859375,29432.2265625,0.5706224399018228,-0.029840116535785735,1653091200
30664.9765625,28793.60546875,30311.119140625,29200.740234375,0.563259759864469,-0.007896156156526547,1653004800
30430.751953125,28708.955078125,28720.359375,30314.333984375,0.4997719568285943,0.03742660999960218,1652918400
30618.716796875,28720.271484375,30424.478515625,28720.271484375,0.5494796312199017,-0.05401747251089597,1652832000
30694.490234375,29570.302734375,29862.408203125,30425.857421875,0.5172786265324554,0.05768962303395382,1652745600
31305.341796875,29251.884765625,31304.375,29862.91796875,0.5142223386762873,-0.0186753109718677,1652659200
31308.19140625,29527.740234375,30098.5859375,31305.11328125,0.549167091131342,0.04716393882593103,1652572800
30192.802734375,28702.91015625,29285.642578125,30101.265625,0.5825639739063398,-0.03921422960887754,1652486400
30924.802734375,28782.330078125,29030.91015625,29283.103515625,0.5964948164083795,-0.027556540350855533,1652400000
30032.439453125,26350.490234375,28936.734375,29047.751953125,0.5970125382054168,-0.008069582993285007,1652313600
32013.40234375,28170.4140625,31016.18359375,28936.35546875,0.5910114413417371,-0.003842315640512224,1652227200
32596.30859375,29944.802734375,30273.654296875,31022.90625,0.6484452972600481,0.06962706368652101,1652140800
34222.07421875,30296.953125,34060.015625,30296.953125,0.6421201084323105,-0.023678692386482993,1652054400
35502.94140625,33878.96484375,35502.94140625,34059.265625,0.8253277860379782,0.11705496325815057,1651968000
36129.92578125,34940.82421875,36042.50390625,35501.953125,0.8283037541581223,0.0414855987869972,1651881600
